Cell Line	Cancer Type	Tissue	Erlotinib_IC_50	Rapamycin_IC_50	Sunitinib_IC_50	PHA-665752_IC_50	MG-132_IC_50	Paclitaxel_IC_50	Cyclopamine_IC_50	AZ628_IC_50	Sorafenib_IC_50	VX-680_IC_50	Imatinib_IC_50	NVP-TAE684_IC_50	PF-02341066_IC_50	AZD-0530_IC_50	S-Trityl-L-cysteine_IC_50	Z-LLNle-CHO_IC_50	Dasatinib_IC_50	GNF-2_IC_50	CGP-60474_IC_50	CGP-082996_IC_50	A-770041_IC_50	WH-4-023_IC_50	WZ-1-84_IC_50	BI-2536_IC_50	BMS-536924_IC_50	BMS-509744_IC_50	CMK_IC_50	Pyrimethamine_IC_50	JW-7-52-1_IC_50	A-443654_IC_50	GW843682X_IC_50	MS-275_IC_50	Parthenolide_IC_50	KIN001-135_IC_50	TGX221_IC_50	Bortezomib_IC_50	XMD8-85_IC_50	Roscovitine_IC_50	Salubrinal_IC_50	Lapatinib_IC_50	GSK269962A_IC_50	Doxorubicin_IC_50	Etoposide_IC_50	Gemcitabine_IC_50	Mitomycin C_IC_50	Vinorelbine_IC_50	NSC-87877_IC_50	Bicalutamide_IC_50	QS11_IC_50	Midostaurin_IC_50	CHIR-99021_IC_50	AP-24534_IC_50	AZD6482_IC_50	JNK-9L_IC_50	PF-562271_IC_50	DMOG_IC_50	FTI-277_IC_50	OSU-03012_IC_50	Shikonin_IC_50	AKT inhibitor VIII_IC_50	Embelin_IC_50	FH535_IC_50	PAC-1_IC_50	IPA-3_IC_50	GSK-650394_IC_50	BAY 61-3606_IC_50	Thapsigargin_IC_50	Obatoclax Mesylate_IC_50	BMS-754807_IC_50	OSI-906_IC_50	Bexarotene_IC_50	Bleomycin_IC_50	LFM-A13_IC_50	AUY922_IC_50	Bryostatin 1_IC_50	Pazopanib_IC_50	LAQ824_IC_50	Epothilone B_IC_50	GSK-1904529A_IC_50	Tipifarnib_IC_50	AS601245_IC_50	AICAR_IC_50	Camptothecin_IC_50	Vinblastine_IC_50	Cisplatin_IC_50	Cytarabine_IC_50	Docetaxel_IC_50	Methotrexate_IC_50	ATRA_IC_50	Gefitinib_IC_50	ABT-263_IC_50	Vorinostat_IC_50	Nilotinib_IC_50	RDEA119_IC_50	CI-1040_IC_50	Temsirolimus_IC_50	AZD-2281_IC_50	ABT-888_IC_50	Bosutinib_IC_50	Lenalidomide_IC_50	Axitinib_IC_50	AZD7762_IC_50	GW 441756_IC_50	CEP-701_IC_50	SB 216763_IC_50	17-AAG_IC_50	VX-702_IC_50	AMG-706_IC_50	KU-55933_IC_50	Elesclomol_IC_50	BIBW2992_IC_50	GDC-0449_IC_50	PLX4720_IC_50	BX-795_IC_50	NU-7441_IC_50	SL 0101-1_IC_50	BIRB 0796_IC_50	JNK Inhibitor VIII_IC_50	681640_IC_50	Nutlin-3a_IC_50	PD-173074_IC_50	ZM-447439_IC_50	RO-3306_IC_50	MK-2206_IC_50	PD-0332991_IC_50	NVP-BEZ235_IC_50	GDC0941_IC_50	AZD8055_IC_50	PD-0325901_IC_50	SB590885_IC_50	AZD6244_IC_50	AZD6482_IC_50	CCT007093_IC_50	EHT 1864_IC_50	BMS-708163_IC_50	PF-4708671_IC_50	JNJ-26854165_IC_50	TW 37_IC_50	CCT018159_IC_50	AG-014699_IC_50
KNS-62	lung	lung_NSCLC_squamous_cell_carcinoma	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	0.7706953104	-0.728858262349	0.581797693129	0.477812969878	1.55750984698	-3.51259239848	-3.53494158836	-1.76471655361	-0.452679142762	-2.54858252193	-0.507156814768	-1.60981726226	0.000115866634188	-1.67111851502	-2.80962626439	-2.64439643384	-1.29569833783	-0.160066969191	-1.92713424797	-1.87617968255	-1.29361374008	-1.74341470458	-2.14951683456	-1.76362762506	-1.25009216942	1.26281211321	0.421968000416	-0.50466626034	-1.49822917044	-2.26633821602	-0.447742025861	-3.28449084477	1.17056422191	0.967375531622	-1.94564007694	1.67199057177	1.77467184241	-2.74289701079	-0.944500786481	-1.64296453789	-0.328161857196	-0.457796376541	-0.717455858615	-0.354488526446	0.0463398489972	-1.02983712785	0.587751276263	0.194436006103	-0.422508246901	0.315460246412	-0.108085404228	-0.0553362563264	-0.630357080223	-0.837983851947	-0.884706330403	-0.302910449562	-0.282374643998	0.135919803868	-0.652435993613	0.646403459905	-0.170744736187	-0.387912495829	0.747536534111	-2.47197563126	-0.404585776473	0.345437606942	-1.2087185204	-0.523344061914	-0.846225600818	-0.434831649575	-0.0379185280922	-1.01433521093	-0.151535261642	-0.741185702026	-0.438575606328	-0.917175071966	0.0965576509931	-1.57947773921	1.03432892124	0.681238260695	0.881445734312	0.50501647404	-0.511814014733	-0.121500425279	-0.595127539764	-0.174763130292	-0.66894327212	-1.13194800124	-0.615081150439	0.643949943022	0.372201650669	-0.731199106662	1.02957705206	0.863346651494	-0.36541314118	-0.199584004939	0.0201859689816	0.729867004795	0.576134682754
KOSC-2	aero_digestive_tract	head_and_neck	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	0.073555906582	1.09335555153	0.794968187312	0.672946064462	0.349444259861	0.584791004328	0.35431735177	1.63211244209	0.343974572082	0.525206015918	0.582136434857	-0.422957217098	-0.451673234272	-1.07965753768	1.47170309669	-0.0534932695906	0.91707894704	0.0354112449676	0.539025062388	1.96479788474	3.032485832	1.08383373852	0.957871941241	-0.34604701115	1.71516316905	0.978816120893	1.41870983059	-0.70264447052	0.703900260647	1.10769158819	1.32010369621	0.173679512108	-0.445499267711	0.62919223962	1.31722857901	-0.302391137742	-0.54597120219	0.225877032551	0.392214458335	1.2445437804	-0.580515731755	-0.697543299902	-1.79220525728	-1.22927851918	-0.528071732268	-1.70346238265	0.174459668605	-0.286469357688	-0.41014490064	0.901375683835	-0.0741086463374	0.16582678957	-0.674061331246	-0.0890323253119	-0.31846273262	0.501236857315	-0.774111552727	-1.17162494	0.266985589698	0.448011780077	-0.61385678625	0.428818618496	-0.4661610953	-0.952958470219	-0.657857300004	0.174141524429	0.173273138238	-0.75649722108	-1.08967535806	-0.450838818314	0.269020498774	0.0592584488107	-0.603176401363	1.16318861832	-0.0534845534279	0.646697678068	-0.406725649235	5.35082365595e-05	0.852890518119	0.637325016808	0.268771553068	-1.68422458176	0.28522267918	-1.4729464885	-0.315900962686	0.534716386019	-0.0861079039652	-0.396328813152	-0.109819502668	-0.336040078712	0.174720787809	-0.803048395051	0.564504888764	-0.863343525114	0.271830792597	-1.43930431984	-0.0608142406222	-0.137938482353	-0.80917633544
KP-4	pancreas	pancreas	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	-0.832432073637	-1.08749722294	-0.709160400638	-0.609566555883	-1.19301837078	0.934766375504	0.605396612457	-0.544870534609	-0.713355088875	0.852948223304	0.85486574757	0.0760213605826	-0.392923193224	-0.372507882808	0.514877388629	0.0703597061493	-0.546448852914	-0.498579360162	0.528635365216	1.03438849162	-0.986502019106	1.29373722561	1.2344695549	-1.04098626856	0.775045603876	-0.707672708979	0.262293349105	0.15540549226	0.743063552458	0.607535259204	-0.210115222361	0.00501367659806	-0.503827295496	-0.0727877816443	0.698900221844	0.325781356964	-1.10931107866	0.217614734137	0.179745487892	-0.688496500003	1.24372022585	-0.837990355168	-1.17189073509	-0.453283568051	-0.617614130322	-0.871060137582	0.307196604548	-0.249447081821	0.0186159477126	-0.143809559086	-0.556987708082	0.300410653543	0.537272212633	0.202965321325	-0.492046631534	-0.105038060569	0.414640570496	0.958365749015	0.339815677566	0.259406898664	0.336406923449	0.519663688139	-0.158911706164	0.662077594148	-1.22028254519	0.506671063881	0.470671191581	-0.0952377324327	-1.48421466016	0.882183513834	-0.185686606794	-1.76088216773	0.68277572383	0.777890122293	-0.253468752205	-0.866952619416	-1.5201562798	-0.526670311348	0.325224319744	0.362101777789	-0.36138317726	-1.40596013906	-1.16180659078	-1.11847307468	-1.80121373901	0.639565736436	0.425506142322	0.202282913034	-2.11015733511	-1.44861318543	0.730997237079	0.230473654535	-0.11244185079	0.4395177952	-0.521778466777	-0.411227171948	-0.118300507727	0.560375417089	-0.552439319514
KYSE-140	aero_digestive_tract	oesophagus	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	-0.725997207682	-0.0772945600457	-0.309554020783	0.0361509497958	-0.181282369935	-1.27989896627	0.0937646649853	-0.811590992212	-0.380126772	0.250273803173	-0.342593338428	1.19061953476	0.0370981178015	0.52545527902	0.464592414844	0.907164793387	-1.1432650795	-0.641583187698	0.0598421510232	-0.866421752452	-0.365975608817	-0.885054637741	0.192359496272	-0.845992300862	-0.589716796788	-1.82033818949	-1.9712658603	-0.175354360799	0.24880453077	-0.588982856985	-0.0307748691476	0.641745467515	-0.804223018435	0.66346646357	0.66373591871	-0.472879189352	-0.877335895919	0.208759568508	-0.900244775735	-1.46742541123	-0.294031384197	0.645444800912	0.732332488489	-1.27124900214	-0.810095870891	-0.363287653311	-0.655745617717	-0.661664741703	-2.27056183948	0.37936776264	0.1753788045	0.110996237995	-0.327512234402	-0.0595682251028	-0.362408202907	1.07069065213	0.828872116106	-1.3896106914	0.610000233392	0.414097761246	-1.12630826828	-1.15549329638	-0.0645948773778	-0.49150630224	1.28347032457	0.777415426759	-0.752385485086	-0.848067997206	-0.766993222502	-2.60574393745	0.543791407464	-0.886522175529	-0.327539108504	-0.114332581263	0.654935793337	-0.70339449189	-1.23302008252	-0.765785560061	1.11821757752	0.921355653907	-0.223271532542	0.0115567740077	0.00584711766106	0.131289630713	-0.284360899128	0.0898309969758	-0.273402703069	-0.138636518196	0.304115885568	1.11421574961	1.96642133176	1.01638734348	1.00206942178	1.09664691808	0.763370172536	0.504595709859	-0.715954975748	0.110281347587	0.375478255662
KYSE-410	aero_digestive_tract	oesophagus	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	-0.365882841453	0.31549682988	-0.13669715228	0.231087968011	-0.807033802006	0.617622580639	0.100814928923	-0.845444545063	-1.07810610061	0.00588210670807	-0.0566576863876	1.03225582653	0.175664816464	-1.09690663642	-1.46321585591	0.507521891653	-0.856838351703	-0.299313360635	0.586024590891	-0.7192477679	-0.219677638005	-1.65450163425	0.825794373145	-0.346465290198	-0.261251968864	-1.73035282017	-0.600459161445	-0.23333312582	0.392355378128	0.357116379849	0.195384676814	0.486995567418	-0.927723234839	-0.00346022700989	0.578699382333	-0.561843940827	-0.948758669956	0.683661047531	-0.405150914028	1.2552306616	0.288430379421	0.122164210283	-0.47103467076	0.153731000454	-0.434187227979	-0.842437327661	-1.88969438961	0.206841038687	-1.79097107546	0.691306063089	-0.582983389837	0.283394473165	-0.670885545299	-0.802751986315	-2.32336319083	0.450890807044	-0.275767288118	-1.53125165769	-0.371161596236	-1.01641119215	-0.683959516559	-0.613947447424	-0.205710272767	0.292774523573	-1.32379864495	0.281304506699	0.261504404602	-0.13809452547	-0.443696021306	-2.4527309074	0.245971028487	1.06875131315	-0.576533865199	-1.00609801422	0.727864929468	-0.0487021822337	0.431233844002	0.637130431421	0.291155531405	0.58016973917	-0.811615995575	-0.302016937067	0.209545837941	-1.04315708497	-1.4208507384	-0.875697096834	-0.545325326018	-0.961798214296	-0.100573553198	-0.0360979454913	1.8313480513	0.629323107423	-0.515935426503	0.649808441334	1.0289471496	-0.625381789901	0.321473387996	-0.369339279573	1.17566303734
KYSE-520	aero_digestive_tract	oesophagus	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	0.0972684992951	0.572814080558	-0.0102148765461	0.359373680847	-0.316448796734	0.240964541577	0.283853201848	0.875396659352	-0.942225480695	0.364253365428	-0.505325913113	0.0686731545772	-0.573653114102	0.327741644926	0.0369486111239	-0.083148520054	0.608484723207	-0.411409388231	-0.461288708654	-0.0559249184034	0.728513544905	-0.254365349421	0.34510968551	1.00773748915	1.21806076079	-0.0235204302281	0.102069429563	1.10825116198	0.318543334114	0.395278457222	0.139489729663	0.184961040133	-0.674784984903	-0.650631748096	0.226636875191	0.643532992509	-0.0300189243131	0.70326499222	1.01238403422	1.46570755073	-0.707348605589	0.555409435265	0.350554812623	-0.110294808138	0.145649902536	-0.200876639521	0.461352071564	0.0549040252491	-0.426321310338	0.482509942608	1.28816785488	-0.712576190306	-0.445163885149	-0.137745939296	-0.406362650337	0.763412412361	-0.0385402593752	-0.600066735093	-1.0300011566	0.935595580803	0.0318407343099	0.103330385056	0.52199984607	0.449145221344	-0.64680148173	-0.0203615426651	-0.397210322974	0.393291371851	0.17412883589	-0.281768378008	0.428204158552	0.322105331314	0.991149104158	0.791212659848	0.179761828482	0.106296683788	-0.145106377349	-0.364497386084	0.670196474832	-0.115038189219	1.07769210242	-0.243201180243	0.792729582594	-0.177306405605	0.512862972604	-0.0658049851254	0.394727780886	-0.618442815425	0.665502144157	0.359535479253	0.263830198853	-0.550464105745	0.589481435003	-0.769874699885	-0.571410733647	-0.566302410231	1.36074195003	-0.556107237317	0.0496714726168
KYSE-70	aero_digestive_tract	oesophagus	-0.812412216472	0.158119790597	-0.680592905389	-0.944182451229	-0.432786173038	0.545740868513	-0.944808072461	-0.584575332237	-0.782132406188	-0.540578512819	-0.93991823026	-0.421415711703	-0.884422499731	-0.811110842745	-0.562532917698	-0.725436216439	-0.29496047931	-0.93422547428	0.461650175103	-0.874147950396	-0.695430477548	-0.568876860393	-0.917568731568	0.335696038077	-0.602419185216	-0.854290372616	-0.840205821624	-0.822403502682	0.324105120295	0.0674927776006	0.438260600186	-0.376758409009	-0.904898726257	-0.980105040798	-0.908916319104	0.837680361566	-0.799055840386	-0.900690280374	-0.874142678117	-0.849760595241	-0.72719015253	0.0225905411369	0.693492979002	0.281663504635	-0.206951678599	-0.347090174739	-0.490712581126	0.109200609576	-0.503702361068	-0.55912732379	0.54870391815	-0.0882335894307	0.0337710218398	-0.33293431745	0.42796050562	-0.010322803337	-1.04815457069	-1.03846470276	0.27166273158	-0.928630213314	-0.179141116925	-1.42045069437	0.87131522416	0.537789115898	-0.501567813855	-0.0816951170803	-1.59819004511	-0.751873223476	0.590780865668	0.650666879916	-0.719150528269	-0.3492491956	0.437096199978	-0.483620387853	-0.192454692535	-0.925762056259	-0.505003714717	-0.15651441385	0.379873363996	-0.796943874597	-0.924078174686	0.16801475814	0.602274807803	0.358346815018	0.336167127579	-0.00815880536595	-0.235890959492	0.606509067553	0.820171925619	-0.079236842929	0.0145658342465	0.325234945794	0.504406544416	1.00985513721	0.105124014927	0.388041142168	-0.315127054615	-0.181143379683	0.340890751222	-0.057029070563	1.11611359224	1.00903621632	0.0535257287413	0.802857430986	0.826500446657	-0.388964798808	0.377364686384	-1.2790235079	0.914010153087	-0.10587014617	0.694257597145	0.801762537989	0.44635770916	1.86970922193	0.882351968821	0.0796788396426	0.173281068956	-1.31977442558	-0.817416652179	0.302911433878	-0.207680382543	1.40888908871	0.442177532818	0.984222572012	0.294157718357	0.183642272775	0.289087703968	0.281910135508	0.469226652742	0.0279900696055	0.113011132501	1.53545190764	-0.276650585181	0.273973380675	0.437724935689	1.36638581338	0.944039661598	1.5274075097	1.12901833824	0.800561680217
LB1047-RCC	kidney	kidney	-0.15834106446	-1.18648877099	-0.608963892597	0.00803500107792	0.654729988237	-1.06727179905	0.750005686976	0.425660867432	1.09620690776	-0.159850375576	0.309384095942	-0.592805208741	1.00316103477	-0.995762255833	0.311705678917	-0.923689651034	-1.74302785485	0.711093667499	-1.85839472561	-0.0862379161997	-1.51650827647	-1.27547217435	0.467237356161	-0.342611227153	-0.613072318135	0.472763198201	0.03575460528	1.49495443614	-0.980117042218	-1.12843418942	-1.17349127681	-0.0867450515428	1.30626147239	1.0090806279	0.444195363954	-1.17307397456	0.796372927971	0.912184124933	0.871695680663	-0.13610428601	0.696252336506	-0.895172821333	-0.418561139348	-1.46597802312	-1.4909962601	0.413504726939	0.148894461881	-1.43829216182	-0.0450739396412	-1.45567344128	-1.20751934618	-0.621330935635	-0.254686794266	-0.650176684827	-0.589040211699	-1.07454564547	-0.131227421101	0.761698118052	-0.745446240093	-0.39987816686	-0.778258098885	-0.13047019082	-1.00203063136	0.403278962371	-0.962649581384	-1.3998348192	-0.381864746222	-0.0299424364072	-0.698282159099	-0.695431527499	-1.11751061803	-1.49787987373	-0.841479027103	-0.343177620165	0.703352197702	-1.34281751388	-0.749022159564	-0.684016914532	-0.421475346742	0.409243451197	-1.37759057914	0.568789617564	-0.447028010133	0.265590631804	-0.836586804727	-1.40082626103	-0.0893773248665	1.01008109414	-0.836316836575	-1.80132884939	-0.0749170022159	-0.670793000824	-1.77979112045	-0.846250209618	-0.527688045282	-0.778573838201	0.807654638745	0.600404098332	-1.20313502237	0.553464027787	-0.692893330486	-1.3668508723	-1.46879324369	-1.27073403466	0.238777608938	-1.17407397449	0.919187874203	-1.56043152565	-0.854288991353	-0.798631787271	-0.634606835242	0.528379958502	-0.360269626361	-1.10105146296	-0.935172736832	0.55803701154	-0.656732482432	-0.946473630581	-1.57947773921	1.04093967231	-0.927252496523	-1.48235810619	-1.71929253656	-0.754785997812	-1.15346961942	-0.696134309488	-1.18690276585	-0.972697794549	-1.19939683541	0.773379976195	0.824027281475	-0.0791266307906	0.74826434247	1.1115003999	-0.0361282391229	-0.13179307241	-0.982081183628	-0.355432866794	-0.319554603118	0.0677469088424
LB2241-RCC	kidney	kidney	-0.266925614614	0.639529781976	1.65507815456	-1.66561753575	-1.46948879428	1.57217725875	0.499137694921	0.457434615109	0.724367726989	1.70614736611	-0.140667003194	-0.427476730832	1.33307616302	1.49063496077	2.38432559144	-0.801222345825	0.431655478104	-0.464566612733	2.3555178357	1.41562663345	0.499268356669	1.35975580518	1.32040775987	-0.0436862643733	1.70839274415	1.48093347919	-1.00385948684	1.47440476876	2.68616264754	2.46336423481	1.06395649456	-0.228017327223	0.923617027911	1.11839251866	0.425682385639	-1.56399817314	0.210283490928	0.488507322794	-0.244420478372	-0.791601644145	0.27529699565	0.0453782580625	0.67724144929	-1.99772016071	-1.50500106054	1.07216289092	0.383078787371	0.387198223116	-0.175526687192	-0.459676956237	0.49256279211	-0.0249443449974	0.168836452687	-0.221537727708	-0.100798309346	-0.0215139962715	0.0630406063434	0.0616828475692	-0.0360686411005	0.672706293894	0.496727570328	-0.708465123851	-0.35276773814	-0.767488113277	-0.36038042027	-0.452275706012	0.360847126702	0.301687940502	-0.197263883204	-0.630506766753	0.215308540189	-0.540788974236	0.21469404699	-0.506744810827	0.588577559312	0.26135829214	-0.120714040057	-0.2800106983	-0.317326608039	-0.161660421856	-0.421925536707	-0.201022193483	-1.01776210754	-0.435203534862	-0.472821886612	-1.73052238254	-0.301147846312	0.966184022556	0.673796425987	-2.58131981766	0.0669028876541	-0.271966385836	-1.76926254995	-0.401881437045	-0.774668962333	-1.00233523356	0.700119739028	0.417259431369	-1.62368170283	0.554015224998	0.416664196311	-1.36002552151	0.714718203297	-1.00096276504	-1.5840780082	-0.900271620448	0.163101600712	-1.04080024887	-1.2210186081	-0.0879187220165	-2.41737523287	-1.27758762757	-1.21343212961	-0.679469159053	-1.60871261334	-0.680686086815	-0.814593901012	-2.13021151605	-2.10529859528	-1.39065073787	0.0689838673103	-1.45951511133	0.55178758389	-1.16314873248	-1.03900096894	-1.35340882484	-1.45958942579	-1.06481633532	-1.15979685424	-0.014971348527	-1.55233240565	-1.38972000337	0.501144605916	0.33142939105	0.498163616071	-1.15302070562	-0.170341581078	-0.877045679166	-0.20232512435	-0.991466171791
LB2518-MEL	skin	melanoma	0.783161575693	1.31859229241	1.99484514287	0.632570288026	-2.17821238622	-0.570485052453	0.454722246768	-2.8770098189	-0.700903003974	0.964183750364	0.135366643821	0.855646421134	1.00813857453	0.652187483548	0.162380460129	1.08909638814	-0.940687785721	1.06243298723	1.25577248268	1.09215517139	1.14327231876	-1.55545422816	0.739746113255	-0.0762183666299	0.296779226394	0.803847079929	1.09383219486	1.00208253695	-0.883334500179	-0.564103866646	-0.708104944693	-0.417789332604	0.73504297391	0.833138431966	0.747593810752	-1.77917750571	0.336011321703	0.47672679916	-0.0603870740722	1.2265280052	-0.497724337809	0.327764980912	0.859020257934	-0.100878565355	0.190887731242	0.832631497859	0.363760743465	0.0921706995448	-0.584429699884	0.53341403536	-1.53213952798	0.905140323451	0.696431146701	-0.439665462757	0.166866887478	-0.389154485445	0.1631285117	-0.382475602113	0.421880875575	1.0484119494	0.92294326475	-1.20390171417	0.803724725121	0.451483141613	0.222391143596	0.199973476196	-0.0834836809233	-0.217801413807	-0.0334641413852	0.0905466826632	-0.827770626853	-0.969703835336	0.268229567812	0.717530598216	-0.0246385000802	-0.741529047411	-0.163584271935	0.176896954519	0.842475259856	-0.625313063451	-0.0956612799244	0.663839059937	1.24238568184	0.550316832603	1.6660756035	0.786938842288	0.58086104178	0.651708602293	0.0728805206807	0.530004769884	0.312135130736	0.103868269602	0.603325514828	-1.91005124617	-1.45131222652	1.07324840231	0.485568901783	0.513742128986	0.736649607684	0.496473931293	0.946214750731	0.631096170861	0.988538045125	-0.346316208226	0.708828285266	-0.498121996998	-0.333770555	0.927968990187	1.27250416162	-0.0141035536269	0.965543027236	0.652442537154	-0.663748841034	2.00124768587	0.0924720218978	0.451517371614	0.954627404286	0.562630365225	-0.535468272499	-0.383276476644	0.572484733557	1.2586431988	0.916055964341	1.31319691967	1.11899781812	0.205857582594	0.389175352513	0.604173754889	-1.90783892876	0.819723184868	-2.48930787599	1.21047412079	0.46985868736	1.09376324883	0.469482504098	1.15529327311	1.05360705154	-0.748810587378	1.47856272286	1.20163814079
LB373-MEL-D	skin	melanoma	0.770380598861	0.831648894865	2.00438276424	1.05387158712	-1.18767821006	-0.875197146577	0.984434390009	-0.366080878454	0.537427392496	0.567626912605	0.89723313256	1.00425463133	1.18868479888	0.999853534873	0.0149967724805	-0.284598604387	-0.358478729495	0.539911231717	-0.580961322856	0.864832157439	0.714958354696	0.522930949807	0.934183922716	-0.21614829923	0.899539296179	0.655009756759	0.75801128503	1.93749828556	-0.596352655879	-0.365365416213	-0.537637396665	0.10681004725	1.24527406846	0.993902598818	0.718453790282	-1.6108715152	1.36942419158	1.36315066727	1.76868856084	0.432642611997	1.4530937154	0.236987370231	1.38673967877	0.708774131709	0.0907637158958	0.132686002423	0.68090398015	0.150937402297	0.560291869924	1.30839458671	-0.548307722132	0.705512238784	0.580972908983	0.559270167738	0.0418660860698	0.102118217439	-0.954741335356	1.73635027051	-0.620058208892	1.22390737361	0.113429218171	-0.652629343704	0.93571957954	-0.0575970556042	1.37077868563	0.252712947169	0.0885221616428	-0.969949435584	0.582170462461	0.000692041752387	0.311532053212	0.788665708861	0.790026247476	0.551251465153	-0.36192132916	-0.704466592375	0.0232094632856	0.188370436915	0.659323811276	-0.00578573370634	-0.384915838345	1.35167978219	1.55051677182	1.34537555747	0.669142658887	1.06236525417	0.220980708669	1.26216821667	1.18289974022	1.38702791758	0.912604683321	0.309801362083	1.07823011976	-0.57176547811	0.20553925631	1.8432972098	0.488411717312	0.870517397228	1.49002817664	0.665834971261	0.452642076365	2.81507969265	-0.178017171211	1.31401593295	-2.47197563126	0.707952707966	0.951811303656	-0.141959602523	1.44716254003	-0.699840836298	1.07090556536	1.17843028848	1.06514821629	2.55309107973	1.44057761286	0.949552969814	0.407813243801	0.794261286539	1.41815262214	-0.212218947093	1.25442402848	1.81766898768	0.303920349923	1.59003782845	1.29361240211	2.57966019336	0.794987765896	0.900120423941	-1.19773727179	0.558902244921	0.53250317077	0.755115998687	0.921927980335	1.59127287372	0.274769608818	1.36490317454	2.44832733137	1.14587418151	2.20622035824	1.17553453898
